T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK)
258.5,0.14300000000000002,9.797495362804339,4.008656249263017,0.4800008150964094,71.78173510805932
259.5,0.14300000000000002,9.797495362804339,4.013123322158703,0.4398479045831136,71.86172556455344
260.5,0.14300000000000002,9.797495362804339,4.02048083973765,0.45588108209009487,71.99347429656356
261.5,0.14300000000000002,9.797495362804339,4.028366107170732,0.4561647615496586,72.13467327770388
262.5,0.14300000000000002,9.797495362804339,4.036626362138432,0.39842734700286564,72.28258704160557
263.5,0.14300000000000002,9.797495362804339,4.041887827585831,0.324656017199349,72.376802433383
264.5,0.14300000000000002,9.797495362804339,4.044945244875946,0.27829275284701843,72.43155063437285
265.5,0.14300000000000002,9.797495362804339,4.047320906684024,0.27769183825570176,72.47409085633504
266.5,0.14300000000000002,9.797495362804339,4.049546949182814,0.3667657914012818,72.51395189281499
267.5,0.14300000000000002,9.797495362804339,4.053707693754492,0.4465926822589299,72.58845702523969
268.5,0.14300000000000002,9.797495362804339,4.061771920197853,0.5092105115103954,72.73286056857549
269.5,0.14300000000000002,9.797495362804339,4.074186818303464,0.6122887186102638,72.955170208464
270.5,0.14300000000000002,9.797495362804339,4.088309477541184,0.6343252918076921,73.20806018490181
271.5,0.14300000000000002,9.797495362804339,4.101780569842785,0.5564107539240062,73.44928275902188
272.5,0.14300000000000002,9.797495362804339,4.113096918923388,0.4029928229914824,73.65192103019903
273.5,0.14300000000000002,9.797495362804339,4.1222865339588655,0.2732782751257017,73.81647654985552
274.5,0.14300000000000002,9.797495362804339,4.128733584402174,0.24387293838756302,73.93192183585005
275.5,0.14300000000000002,9.797495362804339,4.134217871140205,0.2795912002874663,74.03012721775535
276.5,0.14300000000000002,9.797495362804339,4.1402775964004555,0.31296356690631405,74.13863679463385
277.5,0.14300000000000002,9.797495362804339,4.147979129581764,0.3446267624893988,74.27654570484492
278.5,0.14300000000000002,9.797495362804339,4.157941521717005,0.43163868891757573,74.45493909874742
279.5,0.14300000000000002,9.797495362804339,4.16881621609973,0.47790932115254525,74.64966879943087
280.5,0.14300000000000002,9.797495362804339,4.179003109109557,0.45446660291007035,74.832082259238
281.5,0.14300000000000002,9.797495362804339,4.188186765938346,0.3519087677740615,74.99653108717844
282.5,0.14300000000000002,9.797495362804339,4.196273579902534,0.21245479695491531,75.14133909808041
283.5,0.14300000000000002,9.797495362804339,4.202175930657805,0.18748592403650569,75.24703061964891
284.5,0.14300000000000002,9.797495362804339,4.207089231191757,0.22363268981644438,75.33501153282882
285.5,0.14300000000000002,9.797495362804339,4.213423382760847,0.2819228409918275,75.44843517451679
286.5,0.14300000000000002,9.797495362804339,4.221686134767167,0.33614550173450763,75.5963936520965
287.5,0.14300000000000002,9.797495362804339,4.229988700819686,0.3349454561399233,75.74506506716449
288.5,0.14300000000000002,9.797495362804339,4.237888202237938,0.33523036283548185,75.88651893175937
289.5,0.14300000000000002,9.797495362804339,4.245536326232284,0.2871806283904272,76.02347146061157
290.5,0.14300000000000002,9.797495362804339,4.250704948935922,0.2042418716034448,76.11602434684475
291.5,0.14300000000000002,9.797495362804339,4.253275293431955,0.15742087817202613,76.16205068990787
292.5,0.14300000000000002,9.797495362804339,4.255043129149351,0.12162853259907332,76.19370676298824
305.5,0.14300000000000002,9.797495362804339,4.300007109933611,0.21516834143327324,76.99886249532447
306.5,0.14300000000000002,9.797495362804339,4.303944589342799,0.23156525866643266,77.06936968934885
307.5,0.14300000000000002,9.797495362804339,4.308600269611203,0.23479698250311481,77.15273747820224
308.5,0.14300000000000002,9.797495362804339,4.314112057061451,0.22143868531213132,77.2514353066325
309.5,0.14300000000000002,9.797495362804339,4.31898338836605,0.1951599012157872,77.33866469014339
310.5,0.14300000000000002,9.797495362804339,4.3235766048256705,0.18330601906918917,77.42091395939892
