T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
277.0,0.05199999999999988,3.220733995367595,4.28250426764501,0.7058485940276422,77.08364817418652,4.282211504666248,0.06667118163923058,1.5568269748834063
278.0,0.05199999999999982,3.2207339953675946,4.281934774337642,0.705825484833396,77.07339748463686,4.281914225749006,0.06645346652621784,1.5519495281545317
279.0,0.051999999999999796,3.220733995367595,4.282203937193571,0.7060316585402515,77.07824232625082,4.282838673100678,0.06574789913776283,1.5353752437314334
280.0,0.051999999999999796,3.220733995367595,4.282901579986589,0.7063880290204436,77.09079966379154,4.283873637724049,0.06582403161918925,1.5369027373119173
281.0,0.05199999999999979,3.220733995367595,4.282797386570785,0.7068678834489388,77.08892421706604,4.282850863619726,0.0663052944735949,1.5481772423207074
282.0,0.05199999999999979,3.220733995367595,4.284505222482155,0.7073200870224361,77.11966469373664,4.283885141165033,0.0634472214492139,1.4808529376107713
283.0,0.05199999999999979,3.220733995367595,4.285340661883137,0.7077041665221527,77.13470232425172,4.284962055630729,0.06265935202524711,1.462179018405325
284.0,0.05199999999999979,3.220733995367595,4.284335619038887,0.7075873646641416,77.1166118883375,4.283861834317636,0.06443774267781036,1.5040311592644506
285.0,0.05199999999999979,3.220733995367595,4.285187996901915,0.7075872698791646,77.13195440551867,4.284227669504105,0.06366507830283288,1.4857009388820552
286.0,0.05199999999999979,3.220733995367595,4.286452880064134,0.7075324643030325,77.15472188047364,4.286291927694804,0.06189538231863492,1.443976734388104
287.0,0.05199999999999979,3.220733995367595,4.288874269218821,0.7079197099242062,77.19830607748261,4.289230304550911,0.06440264340479632,1.5016211565587971
288.0,0.05199999999999979,3.220733995367595,4.289138443708483,0.708081469690771,77.20306113016784,4.289337861463658,0.06330118291859221,1.4758484425105345
289.0,0.05199999999999979,3.220733995367595,4.2920407329744155,0.7084755831102912,77.25530136875098,4.291933422952118,0.06200352446902247,1.4446164033968423
290.0,0.05199999999999979,3.220733995367595,4.294907117132897,0.7090519343229724,77.30689532737789,4.29515367791816,0.06380700948551861,1.4856435248852025
291.0,0.05199999999999979,3.220733995367595,4.297703452877346,0.7098422971257851,77.35722843792043,4.296814756925983,0.0634423438494291,1.4761917508978883
292.0,0.05199999999999983,3.220733995367595,4.298492528825656,0.7099969414960595,77.37143154175423,4.296699204538037,0.06336134116713873,1.474036321855583
293.0,0.05199999999999991,3.220733995367595,4.30274023314756,0.7105050615016125,77.44788880251431,4.300466431853453,0.06493048844423029,1.5090496968424245
